Id,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area1,Wilderness_Area2,Wilderness_Area3,Wilderness_Area4,Soil_Type1,Soil_Type2,Soil_Type3,Soil_Type4,Soil_Type5,Soil_Type6,Soil_Type7,Soil_Type8,Soil_Type9,Soil_Type10,Soil_Type11,Soil_Type12,Soil_Type13,Soil_Type14,Soil_Type15,Soil_Type16,Soil_Type17,Soil_Type18,Soil_Type19,Soil_Type20,Soil_Type21,Soil_Type22,Soil_Type23,Soil_Type24,Soil_Type25,Soil_Type26,Soil_Type27,Soil_Type28,Soil_Type29,Soil_Type30,Soil_Type31,Soil_Type32,Soil_Type33,Soil_Type34,Soil_Type35,Soil_Type36,Soil_Type37,Soil_Type38,Soil_Type39,Soil_Type40,Cover_Type,Aspect2,Highwater,Elv-Vdist,EHDtH,Distanse_to_Hydrolody,Hydro_Fire_1,Hydro_Fire_2,Hydro_Road_1,Hydro_Road_2,Fire_Road_1,Fire_Road_2
10958,2402,94,17,120,39,537,244,213,93,960,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,274,False,2363,2378.0,126.17844506887855,1080,840,657,417,1497,423
10959,2418,315,3,210,67,480,212,237,163,787,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,135,False,2351,2376.0,220.42912693199145,997,577,690,270,1267,307
10960,2383,88,17,192,9,451,243,209,89,751,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,268,False,2374,2344.6,192.21082175569617,943,559,643,259,1202,300
10961,2601,68,20,108,18,3019,236,197,84,1120,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,248,False,2583,2579.4,109.48972554536796,1228,1012,3127,2911,4139,1899
10962,2513,220,24,42,11,1651,184,254,197,457,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,40,False,2502,2504.6,43.41658669218482,499,415,1693,1609,2108,1194
10963,2502,212,17,42,9,949,204,254,181,732,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32,False,2493,2493.6,42.95346318982906,774,690,991,907,1681,217
10964,2513,68,10,268,45,743,231,220,121,966,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,248,False,2468,2459.4,271.7517249255283,1234,698,1011,475,1709,223
10965,2508,48,13,295,50,721,224,212,120,993,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,228,False,2458,2449.0,299.2072860075436,1288,698,1016,426,1714,272
10966,2465,61,23,256,71,618,231,187,77,1084,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,241,False,2394,2413.8,265.6633207652121,1340,828,874,362,1702,466
10967,2402,265,19,120,51,450,168,245,214,792,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,85,False,2351,2378.0,130.3878828726044,912,672,570,330,1242,342
10968,2419,196,4,210,68,450,219,243,160,759,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,False,2351,2377.0,220.7351353998724,969,549,660,240,1209,309
10969,2575,112,11,60,-6,2895,239,228,119,1055,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,292,True,2581,2563.0,60.29925372672534,1115,995,2955,2835,3950,1840
10970,2653,177,32,182,103,2512,216,238,129,1027,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,357,False,2550,2616.6,209.124364912365,1209,845,2694,2330,3539,1485
10971,2659,177,28,228,129,2395,221,242,135,1048,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,357,False,2530,2613.4,261.9637379485947,1276,820,2623,2167,3443,1347
10972,2548,60,24,134,31,1871,230,183,72,616,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,240,False,2517,2521.2,137.53908535394584,750,482,2005,1737,2487,1255
10973,2535,188,30,124,65,1471,207,245,151,450,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,False,2470,2510.2,140.00357138301865,574,326,1595,1347,1921,1021
10974,2506,124,24,42,2,1332,252,215,76,474,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,304,False,2504,2497.6,42.04759208325728,516,432,1374,1290,1806,858
10975,2498,214,24,30,-1,1249,190,254,190,510,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,34,True,2499,2492.0,30.01666203960727,540,480,1279,1219,1759,739
10976,2493,195,7,0,0,957,219,246,162,726,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,False,2493,2493.0,0.0,726,726,957,957,1683,231
10977,2515,24,14,277,47,700,212,209,132,1006,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,204,False,2468,2459.6,280.9590717524529,1283,729,977,423,1706,306
10978,2464,52,23,277,67,576,225,184,81,1041,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,232,False,2397,2408.6,284.98771903364536,1318,764,853,299,1617,465
10979,2392,87,20,95,46,470,245,202,77,895,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,267,False,2346,2373.0,105.55093557141026,990,800,565,375,1365,425
10980,2403,50,11,277,29,390,225,216,124,691,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,230,False,2374,2347.6,278.5139134765084,968,414,667,113,1081,301
10981,2359,84,12,120,8,350,237,219,111,713,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,264,False,2351,2335.0,120.26637102698326,833,593,470,230,1063,363
10982,2325,61,9,255,60,234,227,222,128,1176,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,241,False,2265,2274.0,261.9637379485947,1431,921,489,21,1410,942
10983,2580,81,15,95,-1,2920,239,213,101,1034,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,261,True,2581,2561.0,95.00526301210897,1129,939,3015,2825,3954,1886
10984,2642,177,32,212,107,2359,216,237,128,1026,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,357,False,2535,2599.6,237.4721036248258,1238,814,2571,2147,3385,1333
10985,2543,56,25,127,39,1834,227,178,70,618,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,236,False,2504,2517.6,132.85330255586422,745,491,1961,1707,2452,1216
10986,2515,161,25,108,0,1376,236,236,115,488,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,341,False,2515,2493.4,108.0,596,380,1484,1268,1864,888
10987,2522,345,7,234,54,700,206,229,161,994,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,165,False,2468,2475.2,240.14995315427402,1228,760,934,466,1694,294
10988,2346,99,17,0,0,408,245,215,93,816,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,279,False,2346,2346.0,0.0,816,816,408,408,1224,408
10989,2552,238,27,0,0,2796,161,251,217,977,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,58,False,2552,2552.0,0.0,977,977,2796,2796,3773,1819
10990,2571,57,21,192,61,1885,229,191,86,680,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,237,False,2510,2532.6,201.45719148245863,872,488,2077,1693,2565,1205
10991,2484,186,25,30,0,1566,215,248,152,524,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,False,2484,2478.0,30.0,554,494,1596,1536,2090,1042
10992,2471,160,19,0,0,1254,236,240,127,552,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,340,False,2471,2471.0,0.0,552,552,1254,1254,1806,702
10993,2544,251,14,0,0,2792,187,249,199,947,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,71,False,2544,2544.0,0.0,947,947,2792,2792,3739,1845
10994,2573,201,33,42,18,2673,187,247,172,932,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,False,2555,2564.6,45.69463863518345,974,890,2715,2631,3605,1741
10995,2593,189,34,124,58,2436,200,241,149,947,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,False,2535,2568.2,136.8941196691808,1071,823,2560,2312,3383,1489
10996,2525,76,18,108,26,1732,239,205,90,618,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,256,False,2499,2503.4,111.08555261599052,726,510,1840,1624,2350,1114
10997,2473,126,16,0,0,1587,245,227,106,560,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,306,False,2473,2473.0,0.0,560,560,1587,1587,2147,1027
10998,2513,249,14,150,45,708,189,250,198,973,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,69,False,2468,2483.0,156.60459763365824,1123,823,858,558,1681,265
10999,2529,274,11,192,55,661,190,243,192,1024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,94,False,2474,2490.6,199.7223072167954,1216,832,853,469,1685,363
11000,2570,68,30,67,18,2847,234,166,42,931,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,248,False,2552,2556.6,69.3757882838098,998,864,2914,2780,3778,1916
11001,2556,243,10,30,12,2758,201,248,184,912,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,63,False,2544,2550.0,32.31098884280702,942,882,2788,2728,3670,1846
11002,2515,113,13,108,13,1695,241,227,113,631,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,293,False,2502,2493.4,108.77959367454909,739,523,1803,1587,2326,1064
11003,2489,172,14,67,14,926,229,246,145,785,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,352,False,2475,2475.6,68.4470598345904,852,718,993,859,1711,141
11004,2559,52,27,67,15,2813,222,171,67,895,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,232,False,2544,2545.6,68.65857557508748,962,828,2880,2746,3708,1918
11005,2564,184,21,180,55,2042,220,249,152,870,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,False,2509,2528.0,188.2153022471871,1050,690,2222,1862,2912,1172
11006,2570,186,13,190,92,1895,221,249,158,768,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,False,2478,2532.0,211.10187114282053,958,578,2085,1705,2663,1127
11007,2455,204,18,30,-1,1167,208,253,175,658,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,True,2456,2449.0,30.01666203960727,688,628,1197,1137,1825,509
11008,2519,116,18,228,54,553,248,220,93,1050,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,296,False,2465,2473.4,234.30749027719963,1278,822,781,325,1603,497
11009,2550,80,16,42,5,2720,240,210,95,849,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,260,False,2545,2541.6,42.2965719651132,891,807,2762,2678,3569,1871
11010,2544,184,27,90,23,2274,214,246,147,902,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,False,2521,2526.0,92.89241088485109,992,812,2364,2184,3176,1372
11011,2494,102,17,108,21,1624,246,216,93,664,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,282,False,2473,2472.4,110.02272492535349,772,556,1732,1516,2288,960
11012,2466,158,9,30,-4,1448,231,242,143,631,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,338,True,2470,2460.0,30.265491900843113,661,601,1478,1418,2079,817
11013,2457,159,19,0,0,1361,237,239,124,633,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,339,False,2457,2457.0,0.0,633,633,1361,1361,1994,728
11014,2444,137,30,42,20,1044,249,214,69,741,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,317,False,2424,2435.6,46.51881339845203,783,699,1086,1002,1785,303
11015,2468,96,18,30,6,847,246,212,89,870,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,276,False,2462,2462.0,30.59411708155671,900,840,877,817,1717,23
11016,2400,106,27,150,63,342,253,196,51,811,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,286,False,2337,2370.0,162.69296235547498,961,661,492,192,1153,469
11017,2528,109,9,42,-7,2627,236,230,124,811,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,289,True,2535,2519.6,42.579337712087536,853,769,2669,2585,3438,1816
11018,2523,117,13,30,-12,2597,241,228,114,810,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,297,True,2535,2517.0,32.31098884280702,840,780,2627,2567,3407,1787
11019,2514,210,10,30,-15,2538,212,250,173,812,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,30,True,2529,2508.0,33.54101966249684,842,782,2568,2508,3350,1726
11020,2530,43,18,60,-5,2594,221,199,107,780,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,223,True,2535,2518.0,60.207972893961475,840,720,2654,2534,3374,1814
11021,2524,129,9,0,0,2385,236,235,129,808,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,309,False,2524,2524.0,0.0,808,808,2385,2385,3193,1577
11022,2520,180,16,30,5,2266,224,248,152,847,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,360,False,2515,2514.0,30.4138126514911,877,817,2296,2236,3113,1419
11023,2459,248,26,60,29,882,156,248,223,876,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,68,False,2430,2447.0,66.64082832618455,936,816,942,822,1758,6
11024,2621,98,8,277,69,2737,234,228,126,845,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,278,False,2552,2565.6,285.4645336990219,1122,568,3014,2460,3582,1892
11025,2518,123,5,0,0,2352,228,236,142,787,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,303,False,2518,2518.0,0.0,787,787,2352,2352,3139,1565
11026,2517,148,6,0,0,2322,228,240,145,797,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,328,False,2517,2517.0,0.0,797,797,2322,2322,3119,1525
11027,2459,8,13,42,2,1342,205,215,146,722,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,188,False,2457,2450.6,42.04759208325728,764,680,1384,1300,2064,620
11028,2449,185,28,0,0,674,212,246,149,1040,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,False,2449,2449.0,0.0,1040,1040,674,674,1714,366
11029,2507,206,19,150,42,537,204,254,178,1048,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,False,2465,2477.0,155.76905982896602,1198,898,687,387,1585,511
11030,2497,131,19,210,32,484,247,227,101,993,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,311,False,2465,2455.0,212.4241040936739,1203,783,694,274,1477,509
11031,2506,180,21,60,4,1782,223,248,147,845,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,360,False,2502,2494.0,60.13318551349163,905,785,1842,1722,2627,937
11032,2469,346,19,85,12,1307,181,207,163,755,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,166,False,2457,2452.0,85.84287972802403,840,670,1392,1222,2062,552
11033,2448,57,12,0,0,1100,228,215,119,808,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,237,False,2448,2448.0,0.0,808,808,1100,1100,1908,292
11034,2448,133,19,67,16,808,247,227,100,960,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,313,False,2432,2434.6,68.8839603971781,1027,893,875,741,1768,152
11035,2438,176,22,30,-10,693,225,245,140,1040,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,356,True,2448,2432.0,31.622776601683793,1070,1010,723,663,1733,347
11036,2355,81,14,85,22,192,238,214,103,666,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,261,False,2333,2338.0,87.80091115700337,751,581,277,107,858,474
11037,2598,76,15,201,53,2649,238,210,99,713,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,256,False,2545,2557.8,207.87015177749788,914,512,2850,2448,3362,1936
11038,2523,40,16,67,5,2377,220,204,115,721,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,220,False,2518,2509.6,67.1863081289633,788,654,2444,2310,3098,1656
11039,2509,66,15,60,-8,2287,233,209,104,752,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,246,True,2517,2497.0,60.530983801686226,812,692,2347,2227,3039,1535
11040,2485,87,10,42,-8,2197,235,224,119,793,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,267,True,2493,2476.6,42.7551166528639,835,751,2239,2155,2990,1404
11041,2480,63,7,30,-4,1570,226,226,134,800,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,243,True,2484,2474.0,30.265491900843113,830,770,1600,1540,2370,770
11042,2415,211,22,30,-17,626,197,254,185,1103,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31,True,2432,2409.0,34.48187929913333,1133,1073,656,596,1729,477
11043,2468,116,26,270,3,402,254,205,61,914,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,296,False,2465,2414.0,270.0166661522951,1184,644,672,132,1316,512
11044,2438,114,29,295,116,350,254,198,50,859,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,294,False,2322,2379.0,316.98738145232215,1154,564,645,55,1209,509
11045,2526,32,22,90,8,2315,209,186,104,713,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,212,False,2518,2508.0,90.35485598461214,803,623,2405,2225,3028,1602
11046,2497,334,6,0,0,1776,206,232,164,899,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,154,False,2497,2497.0,0.0,899,899,1776,1776,2675,877
